5451	13807	
2359	19479	
14441	614	
12121	7863	
13981	11781	
17732	19362	
16215	13197	
6985	18978	
19885	18837	
141	4496	
18693	13894	
13929	7752	
991	18271	
9666	2261	
9538	7865	
11680	715	
7042	805	
3245	15667	
7690	15570	
9803	14881	
17803	7019	
15666	17953	
19777	3132	
14918	16528	
3806	10484	
13393	16711	
2006	15366	
4354	1170	
10631	17291	
17505	5087	
14242	5186	
5805	15538	
16666	13527	
14004	17653	
12328	16929	
15023	14829	
11449	16068	
12024	11912	
8501	1879	
18569	3090	
6156	11393	
15410	10534	
8606	5725	
16085	14114	
19655	14364	
578	18259	
10854	9865	
9578	15663	
73	6247	
3459	17986	
7575	5879	
17495	12608	
12921	982	
12521	15962	
15814	7683	
4133	43	
5321	3678	
5187	17938	
17457	17580	
6424	8346	
5813	3031	
17208	6676	
4162	5299	
5420	8038	
16002	10587	
15723	6557	
5674	8313	
2425	1502	
14241	11524	
697	5243	
11208	2692	
8336	16257	
14731	16753	
12888	13709	
10210	13145	
4957	14943	
5892	17793	
10616	5990	
6441	7939	
3493	2299	
6745	10197	
7363	14730	
7926	8458	
4391	13483	
7716	9938	
3677	5327	
11505	7581	
17533	8694	
18436	11132	
12934	16509	
2054	14152	
5849	13940	
4903	9564	
2901	19982	
3311	14109	
9738	2226	
8739	12923	
13820	14318	
7759	1487	
11798	16619	
8022	19844	
18952	3355	
14803	17906	
9247	3695	
17898	12773	
11872	8389	
12529	16252	
7136	17535	
10101	17934	
17315	11855	
5642	12295	
7247	3118	
5522	9935	
6828	7564	
11977	8812	
58	1153	
17323	10014	
3887	13058	
9634	488	
1484	623	
19088	14095	
12603	3530	
1654	9850	
18727	9218	
831	153	
8759	1965	
15116	835	
14440	948	
860	1527	
6374	19272	
3511	7076	
743	14578	
2423	14980	
2725	17128	
12212	16931	
13526	19964	
9035	16477	
16906	15438	
16714	19877	
9984	13762	
14042	6115	
13508	3116	
10441	9205	
16585	18376	
12212	13398	
16479	5350	
5997	17947	
19473	10914	
2383	17946	
18078	16306	
8059	9062	
7218	19192	
3501	4853	
2561	9719	
19072	8354	
16959	19491	
5627	8174	
19871	13361	
1687	10242	
3302	7821	
13677	12431	
6474	7147	
2689	2422	
6124	1557	
17221	15812	
16271	15811	
14443	7861	
16085	2152	
2348	122	
2421	8009	
16110	17781	
18394	14920	
3892	13312	
5371	17055	
3496	6765	
6578	13417	
15518	18376	
3260	9498	
2469	7001	
12012	9518	
19791	1094	
4460	2015	
19898	7957	
15057	19856	
16026	5551	
9017	19366	
9541	2720	
16772	17943	
635	15675	
3916	5306	
14544	5627	
15715	4478	
9496	18660	
14600	17271	
11278	12487	
19397	5234	
1440	18788	
10663	14826	
8186	3722	
19675	19379	
19757	5466	
994	4596	
1692	5866	
11664	2770	
12451	13221	
10439	6567	
19653	16975	
16427	2321	
16336	15463	
16098	19270	
5103	5477	
5130	9414	
844	3650	
4758	6537	
4767	5527	
9671	4183	
15192	8862	
18851	726	
10725	2293	
12852	12254	
5184	13793	
19167	5673	
18009	13646	
3232	6022	
8059	4980	
10975	10636	
17437	7190	
11217	4619	
14055	3365	
5901	16383	
4191	6785	
16488	2398	
8815	5311	
11568	16656	
309	17253	
194	15263	
4967	18130	
1129	18436	
10400	17788	
12340	9632	
1484	9073	
17298	6252	
4780	12159	
16940	10376	
11110	14831	
5503	8048	
3500	5483	
9780	17613	
10663	13089	
3358	12615	
3647	17695	
12336	7544	
14154	19486	
2584	1980	
5392	16412	
9724	3749	
4854	11681	
7887	3466	
10127	13315	
8592	10655	
1275	15525	
7584	2752	
14810	282	
15134	16680	
9650	1351	
11424	16190	
5593	19079	
14992	8590	
13983	18408	
17281	2518	
9914	6194	
19564	10423	
15632	18568	
1323	10539	
2747	6119	
12657	17462	
12156	7851	
6437	6228	
255	2993	
7001	7186	
7462	6423	
11019	11225	
11828	5920	
8887	9285	
4697	10484	
5047	2389	
7861	7203	
696	15130	
2219	9258	
7514	7922	
3235	11790	
3075	14222	
956	7750	
3553	9519	
18796	7253	
2171	1136	
14581	7540	
7986	12477	
7079	14927	
17273	11905	
5228	5606	
4206	6429	
10387	18451	
7092	8436	
9692	12043	
17070	4323	
15677	10397	
13594	11630	
1487	11704	
3624	9078	
17304	10058	
17366	15590	
1109	13058	
2122	18541	
16740	2679	
11338	19014	
12108	3841	
13979	11250	
5161	8037	
16212	8360	
14872	5903	
7006	14786	
10619	472	
7978	6809	
17929	15302	
7919	7979	
13365	9491	
3743	6680	
13369	8005	
12613	10541	
2944	5212	
606	14839	
1581	6475	
14353	19257	
19083	3102	
5163	19737	
12689	9146	
8475	18964	
15153	15650	
11655	7762	
1502	6549	
16042	10900	
13432	724	
1994	714	
16374	15617	
5242	12737	
4174	9188	
19465	2713	
16483	16359	
12292	2869	
3596	10849	
143	5100	
8253	13072	
3547	19644	
10165	11487	
4741	1150	
12131	7079	
10347	2100	
6229	2802	
3404	2175	
62	16698	
12474	17006	
10947	4144	
4094	2288	
8899	18841	
7177	17130	
11713	10323	
19091	16325	
18319	469	
18610	14046	
9144	244	
12983	3457	
17610	6370	
14152	6352	
18783	9104	
18678	9756	
7879	6613	
15452	13015	
16115	935	
19987	17408	
4064	10373	
10003	18877	
3037	13239	
2218	4967	
13179	3853	
4914	16447	
4305	1253	
3731	17375	
10345	11016	
14613	7211	
11371	6836	
9215	18469	
1827	11732	
9681	13088	
19345	7466	
1882	1869	
1806	7439	
18039	3345	
13206	3122	
3049	664	
13238	10300	
8466	2626	
3314	12085	
6987	635	
16307	16191	
4677	15657	
15084	18303	
18842	2366	
11624	1884	
16271	4525	
18930	19936	
16873	17722	
8417	10587	
6888	12874	
18621	14183	
5444	6458	
594	18599	
5411	12811	
4144	16936	
3381	3706	
3324	4873	
18892	8782	
11959	9463	
13403	12523	
13161	5905	
16873	7683	
19658	18411	
7218	13228	
18637	19725	
7195	1165	
16553	3099	
3024	2066	
7205	19600	
10171	7518	
17023	6883	
867	1696	
5113	12908	
10047	13311	
6784	12960	
10005	19279	
1882	1175	
12404	1381	
6124	18031	
10922	11591	
17254	8042	
5923	13276	
5932	658	
9983	11491	
12513	10524	
9198	18112	
6258	13706	
106	2545	
6652	5355	
14257	2943	
19707	14781	
13982	7855	
4656	15571	
10883	1368	
6701	4561	
3781	6511	
5409	1780	
10516	12125	
10811	1583	
10662	9395	
3196	7055	
2063	4852	
6462	19104	
6814	14704	
1531	4329	
9591	11346	
1339	2707	
3752	5519	
15485	6919	
17163	13406	
4705	10964	
13783	4999	
6384	16880	
4931	6132	
9929	3414	
18744	4516	
2249	18574	
11698	606	
14998	10314	
16435	12995	
17928	17068	
3140	8028	
17845	14725	
19881	11315	
19031	11224	
2847	15773	
3995	12925	
628	660	
8937	15938	
3011	1603	
1771	7212	
15211	18331	
16669	17403	
12908	14755	
11535	3819	
12957	16780	
7513	15479	
18924	19042	
11228	9240	
9075	6270	
14193	4875	
14323	7320	
3408	19856	
18416	19514	
15519	2030	
8329	3440	
19253	5429	
3090	636	
18122	16731	
15568	6406	
15709	11816	
9232	13360	
6625	10637	
3300	15975	
15013	2543	
7099	2645	
19967	13602	
11932	19412	
14804	1328	
12639	11005	
15334	12985	
18664	7998	
18139	6196	
17440	5898	
11142	18899	
16914	8619	
2708	16772	
17791	6642	
18484	18516	
11199	9775	
3364	6191	
16629	956	
5269	4738	
5485	15315	
890	7106	
3988	609	
2290	6853	
2356	498	
9680	6669	
13899	6539	
19971	5061	
12167	9366	
11559	8740	
10464	3608	
11335	6319	
4466	7455	
13708	827	
3893	14967	
4423	18800	
11739	6172	
18423	15305	
13637	13033	
15896	6199	
13890	6479	
12264	8069	
16101	14145	
13751	6167	
12482	5260	
16875	18060	
15654	15236	
17740	4514	
3728	6202	
15634	4376	
3087	19177	
18506	18958	
17401	18064	
8479	12393	
11812	7962	
19883	11700	
10405	18745	
3897	3552	
3556	1393	
17525	15307	
3000	15536	
14931	16222	
17252	13339	
7801	13937	
10477	3332	
7754	14921	
15927	9688	
13296	19842	
2203	12020	
1157	10375	
15015	11800	
126	12670	
3794	14580	
15317	4129	
26	959	
3601	19495	
8220	14470	
7924	6721	
7567	12801	
14593	4256	
17406	12577	
17192	11603	
15328	5670	
3087	14222	
18454	11469	
16542	14055	
19360	16551	
12871	17978	
15612	15876	
9489	11885	
732	19598	
12256	1997	
4771	12979	
6082	407	
16347	13370	
696	5491	
12342	8918	
16223	10074	
4224	6104	
154	17272	
3357	2622	
3614	1708	
4324	12938	
5209	18221	
18391	8590	
14432	4071	
16414	163	
12788	16803	
19743	16889	
17136	13540	
10301	8617	
7890	12782	
19754	3526	
8707	14337	
265	10769	
2789	10339	
11461	4204	
10008	3259	
10727	6886	
18441	13945	
10712	6869	
7831	2612	
5140	7970	
4867	17164	
19943	1694	
15411	6701	
6823	7283	
13475	15157	
6669	1717	
4618	3020	
19441	3671	
1828	11602	
7169	17274	
7969	919	
7485	1183	
41	2308	
562	12862	
9706	10839	
4754	3215	
12928	9227	
10348	2086	
10975	19222	
7278	12604	
11392	12012	
11571	72	
15302	2976	
1802	4492	
9259	4363	
6437	6284	
1964	14501	
1530	4281	
11342	11536	
570	17675	
6604	1173	
363	12206	
862	17734	
16325	19859	
11239	4354	
13669	6728	
18331	10071	
10545	17506	
491	17313	
14345	16949	
7215	3025	
2182	12934	
14383	265	
11090	16856	
14637	6659	
16931	3426	
2226	4497	
3285	4770	
7060	448	
11395	15659	
18848	3606	
13922	13242	
15466	15226	
858	11047	
3215	754	
6946	17878	
11747	5895	
6167	6668	
11003	3366	
18489	9151	
14233	3040	
15746	6311	
19568	8720	
12323	12241	
7027	2076	
10396	10034	
7550	1941	
12312	6551	
11520	8505	
35	1787	
1988	16728	
16265	3347	
2395	2035	
12717	11747	
13735	14912	
8194	17971	
18694	18346	
10345	15484	
14777	9846	
17448	6205	
8944	9504	
13859	10090	
12596	2020	
17690	11939	
10641	6104	
13183	16483	
14558	7190	
15538	13487	
13963	13976	
8091	10830	
7589	2492	
6147	19864	
2568	5159	
9551	11079	
11842	12358	
14873	12298	
6112	1103	
10477	9113	
2647	19302	
11326	7330	
1489	3419	
12291	8514	
7987	15121	
10449	1775	
3015	12730	
7093	17842	
18570	12605	
6094	5842	
7411	18362	
19749	10731	
5215	11172	
19115	8414	
5846	1005	
7021	10018	
18907	18080	
3478	8184	
13013	8679	
5537	12604	
7573	19756	
11834	6679	
227	17725	
752	11121	
7689	8456	
17336	8516	
18652	6694	
7905	2540	
17859	11829	
4560	5371	
9733	7454	
9176	14473	
17779	19317	
535	17864	
2383	16926	
18576	7957	
17528	13548	
12576	331	
8531	10788	
4063	6673	
6712	14113	
13942	16308	
10934	1105	
18263	10191	
3587	3453	
18621	19046	
12355	17062	
769	17619	
6036	7402	
18998	8439	
7733	6309	
2177	9746	
11441	19156	
5113	14286	
5100	4245	
16567	17110	
15560	8619	
9018	1956	
3764	16190	
1050	855	
4818	4287	
15334	12387	
16644	6664	
8380	3043	
19506	1666	
11909	15881	
16698	12960	
19147	19958	
9076	19113	
19351	13125	
11009	6707	
12043	14466	
8624	2827	
17753	12569	
5644	12081	
9342	1608	
14630	9055	
4063	1590	
9594	266	
7998	10653	
3456	6690	
3897	7714	
1650	8052	
1247	1062	
13781	7278	
3087	10549	
1222	6498	
11984	2235	
19202	6180	
10919	19382	
6737	13198	
4280	5927	
1521	1859	
18780	17570	
12859	4527	
18938	6565	
5555	7373	
15014	3174	
1553	17219	
10803	19972	
10823	3912	
19190	17087	
16591	5606	
15480	2212	
1907	8923	
11736	18241	
1784	3673	
19387	14103	
18471	17932	
16912	4428	
13561	12859	
6981	4128	
15935	15624	
6015	16632	
1451	18515	
6906	9430	
927	8891	
1630	1130	
16304	16675	
16538	10561	
7670	16147	
19551	2492	
5203	3285	
9595	16572	
1885	3776	
13361	2136	
8234	10899	
13010	3313	
14423	7095	
3258	2717	
5877	15302	
12649	17791	
7313	11242	
11932	10616	
14238	10525	
8615	15991	
13184	784	
13234	15660	
1976	5608	
3021	90	
2247	2499	
9489	6346	
5217	15993	
1813	12060	
15824	16957	
8682	6585	
18946	6049	
16019	7172	
19952	18713	
18116	17231	
13739	1305	
2134	8905	
8357	4920	
1380	2069	
12345	3829	
2853	7894	
17369	10232	
19174	12422	
5586	1714	
5443	17062	
2238	3838	
13058	13871	
3909	3529	
2765	5416	
4145	18125	
6762	17617	
15501	7577	
1912	14555	
12664	9101	
15880	13466	
1612	18912	
17526	819	
9926	10596	
4290	7407	
4305	1794	
8495	3666	
13556	3743	
7032	9573	
18324	9024	
17514	19247	
775	10346	
13922	610	
7639	7394	
17571	13522	
11534	8083	
15955	2784	
16324	15310	
8180	10517	
18659	7275	
3610	4458	
19091	17325	
13486	10628	
1351	4836	
958	11197	
12450	14316	
16734	3005	
1959	16051	
14687	15272	
3197	248	
12106	9712	
15963	7407	
17306	3083	
16501	4545	
6291	1056	
10211	14896	
16803	19803	
4907	14327	
851	8704	
11754	12208	
4297	16124	
3268	16656	
11838	15735	
14597	5165	
4183	10341	
18099	19359	
12354	7708	
11347	8164	
17263	4319	
8852	1758	
10472	2489	
11803	11543	
6991	13926	
19820	8101	
19986	12075	
13618	2568	
4621	3366	
18892	10703	
13309	8576	
17557	15323	
4636	3550	
2061	18140	
12350	17495	
4137	12599	
3175	19072	
6835	13769	
11431	3747	
2783	14981	
2195	17038	
140	19833	
11136	13736	
19315	18095	
4542	478	
15088	4399	
1200	9564	
1354	15778	
5636	13303	
768	8753	
13043	4902	
1233	10603	
11382	6097	
2792	18342	
3522	12098	
5251	13341	
8162	2553	
5022	14584	
9392	6427	
7169	19274	
1776	13802	
12995	6259	
16649	11311	
19576	11269	
6817	212	
190	13091	
5844	11310	
3681	10821	
9424	2840	
10310	5785	
8112	17339	
8026	13988	
12658	15657	
6839	15046	
3191	9289	
18287	412	
14423	2220	
19896	7550	
3551	3518	
19157	4040	
6440	3704	
5693	11255	
1589	17171	
14859	6985	
6953	1175	
15265	13638	
17986	2545	
9689	1438	
4790	13538	
1833	5864	
1960	18292	
562	6154	
2087	10473	
13093	6838	
3812	19308	
16979	10417	
14285	15784	
5168	17039	
5099	3991	
19331	1690	
15412	4818	
4269	5458	
17230	6856	
499	2510	
7681	4362	
1129	10080	
18520	6051	
19773	19607	
3156	580	
6686	7518	
15596	11677	
2631	13634	
3140	17160	
10603	7280	
17161	1888	
16190	18237	
71	2799	
8958	13631	
13095	3876	
6909	18776	
6185	17891	
11084	17908	
2394	7159	
19621	648	
18865	1059	
19701	19610	
6923	3894	
5604	18527	
15425	14044	
12739	12671	
100	10065	
1296	597	
7989	13648	
17001	4530	
6978	10346	
7787	4354	
2400	5811	
4933	9510	
16802	7510	
18046	8544	
17044	8712	
12672	19950	
4950	19066	
3231	4365	
3128	15688	
8746	9854	
12655	13934	
13069	5222	
17521	16474	
4224	7568	
10098	8541	
5936	7341	
828	17212	
3784	2812	
19524	15491	
1532	16516	
11823	19160	
14481	16637	
17089	18253	
14828	6703	
19101	1519	
1110	2163	
12094	5980	
16232	982	
9168	5585	
19001	8475	
7340	9889	
9441	4031	
3215	7554	
10665	4376	
3670	6210	
6514	10743	
6679	15351	
17790	10125	
4031	12211	
16702	10218	
5316	10902	
473	1632	
1990	19614	
16406	4582	
16199	11993	
13159	13785	
13091	6907	
2898	18396	
9262	13611	
3101	16256	
15017	5847	
17140	17534	
7905	13992	
17434	2081	
17444	8977	
19594	3138	
8960	2497	
19689	3307	
18170	12312	
7243	3996	
18376	4693	
12446	12236	
13484	13518	
6710	16231	
12557	7417	
5910	13206	
339	12679	
15416	13181	
6943	15377	
11865	11965	
7685	618	
1572	13722	
775	16244	
13721	10007	
7503	17966	
6522	1148	
872	15435	
4466	7386	
6041	6526	
738	11877	
7904	7025	
11722	13984	
6631	14453	
528	16567	
11270	180	
7696	13957	
3477	5698	
1600	10102	
5003	1298	
19678	18311	
8632	8645	
15736	15306	
18299	10301	
16984	12549	
11137	2639	
19658	13241	
923	17207	
18059	15841	
11450	806	
5969	817	
6026	598	
5393	19837	
8904	12798	
15729	3931	
16993	15648	
13770	16897	
16361	1920	
4985	3848	
21	1264	
10178	15187	
2741	9478	
16321	8456	
2001	1551	
2959	15676	
7807	19196	
5838	270	
13247	14810	
9842	9513	
12371	14337	
6795	10221	
1469	866	
19218	18920	
7991	12067	
12304	12925	
6250	903	
10086	18214	
43	17542	
18716	16246	
632	6268	
2698	14519	
18283	2237	
828	2162	
7256	6726	
9477	7502	
14633	12271	
11204	3567	
7636	13948	
11083	8383	
15189	5075	
17362	5355	
3533	6152	
14231	14276	
9303	11571	
7503	14406	
7619	13635	
18990	12309	
10993	4076	
2319	15394	
4139	10812	
16512	12462	
19743	14092	
17453	12582	
1176	8754	
1224	684	
15928	13874	
18642	13142	
5492	3445	
16553	4239	
15628	15698	
7277	2812	
6981	3368	
2768	18586	
4773	18990	
5466	226	
19946	13153	
3030	12686	
19656	4477	
14461	14229	
13213	7367	
61	786	
19251	11975	
14181	19811	
7665	4659	
13712	5133	
1342	12454	
3819	11837	
2771	12943	
7429	4553	
18108	14566	
5682	725	
10411	8537	
11004	16530	
7160	8869	
9734	17185	
4281	12000	
7646	15445	
13754	14483	
255	1942	
12890	15397	
12448	11233	
8866	8275	
15069	3532	
12066	18427	
4192	9160	
3497	14264	
18699	10720	
17504	17288	
5348	14206	
7876	5544	
8413	1709	
19839	19393	
3295	15897	
1602	12124	
916	2418	
14561	15825	
18318	8367	
2891	9341	
15382	5390	
9348	6962	
8692	6554	
18400	1992	
14968	742	
19263	5553	
17252	7222	
9760	554	
18390	2878	
13507	12238	
2773	1889	
7198	12773	
13719	10043	
10299	1273	
16428	12186	
9773	11081	
7979	4167	
13166	2582	
18743	3907	
1622	12282	
10350	2124	
19290	1561	
16078	3775	
734	14672	
14532	4919	
19960	2154	
12147	19699	
451	19378	
13469	5462	
19036	13378	
8016	10600	
3517	8954	
1744	19706	
15252	9100	
12509	7911	
11679	17075	
2081	1142	
4934	15460	
16952	14491	
12884	11453	
10748	11741	
2964	9691	
7436	5266	
18340	17415	
10393	13447	
19448	3824	
19149	6524	
3566	10196	
17848	5868	
10154	19031	
19608	12586	
6958	3639	
900	10310	
6903	5942	
13269	10479	
13014	19190	
3986	17491	
12937	10467	
10934	12130	
17430	16841	
928	1489	
2627	6855	
12439	15738	
10005	17659	
13560	15232	
3556	17821	
1694	6576	
13399	10728	
6828	675	
18625	6802	
19481	9024	
1527	4797	
16889	4382	
14252	1862	
18724	6247	
19276	8987	
9158	12057	
6097	16970	
1826	10470	
5157	18388	
12227	18203	
6645	1280	
2433	3645	
12078	1548	
8268	11247	
18679	16766	
4217	5232	
4971	10648	
3334	9474	
13009	8682	
4875	14917	
15834	18082	
15582	2914	
18550	8222	
17667	1732	
8947	18754	
1391	2112	
1875	1157	
3191	12661	
7016	14822	
2874	8494	
2159	12764	
13671	16741	
4199	14410	
3564	18850	
14412	16658	
2365	13280	
9525	3936	
16413	12049	
16742	2343	
9356	5624	
18898	4329	
4238	15796	
7472	14864	
17299	8892	
16665	5370	
7400	15685	
6044	1073	
8985	1665	
3486	760	
5729	3458	
18993	17505	
15152	3164	
17072	1147	
17495	1609	
14868	3881	
11091	4614	
2006	6318	
10132	4986	
15234	14020	
2729	4918	
7252	13869	
16362	1464	
7025	11904	
19426	13258	
15141	1637	
4438	16807	
8308	9244	
10614	2334	
7871	9462	
7936	911	
11766	9575	
1515	11154	
11252	20	
5910	9527	
8827	13767	
17005	6375	
2637	4097	
17109	42	
9828	8207	
5782	11458	
5198	8373	
12898	7157	
16777	17126	
14085	2312	
727	7958	
6347	6694	
13982	8519	
10024	6144	
1279	15263	
16936	13294	
19024	2651	
19572	10964	
3320	13149	
6397	16031	
13383	10624	
6857	16559	
16	6828	
17591	16975	
12996	4293	
12816	11199	
17003	3902	
7052	9747	
449	3723	
6142	8788	
16012	11700	
10814	17700	
12149	5861	
1809	5119	
3722	12642	
14198	1021	
11151	13144	
16303	7059	
1245	11823	
6410	9593	
18136	19515	
12971	19655	
13776	5554	
537	9593	
6676	17176	
10146	16018	
15437	13237	
10987	11548	
13695	14697	
13815	16525	
18615	10326	
16435	11013	
112	7483	
6076	6932	
14409	17153	
12174	17721	
2875	9133	
7819	17284	
2713	16950	
2916	17437	
1353	81	
1222	18590	
5145	3688	
9220	11771	
8799	9258	
18588	13474	
15122	2556	
11177	1149	
2271	5452	
16581	6133	
18568	10438	
4185	4560	
14111	671	
8130	19483	
1531	1903	
19905	5411	
11669	924	
3232	12284	
14210	5329	
17020	13221	
6828	3725	
17555	7363	
1167	1752	
12939	17641	
14701	17489	
2621	17817	
527	16258	
444	5029	
9401	3349	
14598	17390	
2121	10112	
12262	5710	
11852	4379	
6243	2128	
19484	16658	
10664	16637	
8473	4982	
9169	146	
4899	11086	
19503	19692	
13873	10796	
504	1510	
17426	7770	
18990	1337	
11998	2034	
8810	1954	
16791	10733	
8549	10754	
13249	15219	
18371	14431	
16347	497	
7740	11079	
15066	1001	
11304	2228	
17857	10499	
5894	9579	
6878	5538	
18250	13919	
12931	13905	
11649	9619	
4544	15515	
17314	156	
1050	13338	
8562	15940	
3050	2120	
17044	7371	
6804	18577	
15531	1832	
7586	7978	
493	18958	
9117	2778	
9127	9065	
9512	12534	
17895	14760	
3577	2219	
18666	13620	
5140	15380	
19522	14526	
9093	108	
12067	6936	
9946	11997	
15978	5625	
17691	14455	
18218	14660	
11655	3708	
16853	3906	
12236	16248	
100	13035	
2210	12526	
6307	3876	
6117	1101	
13180	387	
13134	14625	
15998	3886	
4077	10822	
3850	13345	
5732	9656	
13465	6382	
8931	1286	
19437	9054	
10331	19716	
3827	11702	
8705	351	
18962	16757	
11074	7884	
18099	665	
11261	12090	
8204	12066	
9858	16998	
9771	19950	
6501	15436	
315	8675	
6686	6203	
5430	332	
11904	6978	
2024	6075	
13843	12198	
11995	15756	
11377	8789	
15748	11306	
13914	8725	
17993	16554	
13013	1558	
9934	16053	
5443	19590	
9787	1764	
13729	17699	
16043	11140	
3450	12651	
5204	16632	
16102	2319	
19342	5182	
6180	10086	
12161	138	
879	2718	
5551	18030	
16928	16749	
18939	15323	
15327	17093	
8149	449	
711	1702	
16452	9522	
13974	2574	
1070	9125	
1645	9707	
13607	15671	
16714	2961	
3795	15659	
4960	1799	
17914	10930	
12816	3388	
5191	18470	
38	19959	
6844	11888	
3442	5004	
10934	7722	
18657	3306	
11193	3390	
6007	369	
5304	77	
11115	6273	
12099	4043	
5088	19661	
16109	11624	
16412	10063	
4888	1610	
7015	4853	
19007	19669	
3681	5113	
1184	685	
8863	19822	
2149	11923	
16548	4246	
814	11018	
16985	19952	
4604	14045	
7529	16015	
4348	17210	
123	13446	
2606	6902	
19980	18240	
1137	14388	
9576	5164	
13453	11297	
17093	19157	
14940	6294	
19036	2223	
4981	1408	
9381	9517	
343	8988	
16815	9616	
4943	14428	
2745	6298	
19110	15302	
13487	15393	
18794	2812	
9796	8127	
10679	11926	
4008	15877	
6210	5451	
9798	10288	
17570	19887	
15261	16244	
8123	8758	
6649	9748	
1736	16599	
7117	8916	
4581	8651	
12943	12358	
8822	4853	
17521	3904	
19063	6620	
13079	5871	
15456	12179	
18938	13573	
15061	19225	
17304	3405	
13800	10748	
11637	18432	
16395	6073	
7890	11407	
8246	16414	
10248	13568	
8785	8881	
4577	16663	
13023	19081	
19668	17673	
12679	17370	
3643	10166	
17632	10094	
6674	751	
17624	7119	
19182	2482	
7201	9025	
376	11831	
18456	5836	
9541	4098	
9108	7031	
5747	7673	
15400	15376	
18210	9872	
15860	456	
12428	15200	
15086	9819	
1378	17622	
11241	18797	
12933	4967	
18143	5392	
2174	7329	
1473	5314	
16379	6493	
727	10676	
16102	12049	
12853	8133	
12259	16290	
5661	812	
6405	11446	
13707	7349	
15246	8103	
9026	194	
4962	5012	
16080	12083	
6471	5586	
3264	18977	
6619	927	
13692	8899	
6417	19287	
7580	5044	
15433	19039	
11631	17772	
13227	1695	
11269	4426	
9504	15629	
11448	19187	
13677	15588	
2837	11828	
3373	17748	
9994	15588	
1642	17010	
10381	5733	
5208	9264	
16198	19049	
17454	7528	
16794	1328	
16354	3057	
9686	16400	
11711	5396	
1300	12654	
16517	13305	
9005	18536	
14142	3642	
3995	6389	
6041	17113	
1514	1028	
